view_id,physical_packet_uid,capture_uid,capture_packet_index,reference_id,ota_path,reference_path,adc_phase_2m,lowrate_phase_1m,combined_decimation_phase_2m,timing_offset_samples_1m,input_sample_rate_hz,input_samples,target_sample_rate_hz,target_samples,split_group
exp0_000043_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000043,exp000_sess000_run000,43,43,ota/exp0_000043_rxg20_0_fulltrim.cfile,reference/signalout_000043_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000043
exp0_000043_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000043,exp000_sess000_run000,43,43,ota/exp0_000043_rxg20_0_fulltrim.cfile,reference/signalout_000043_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000043
exp0_000043_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000043,exp000_sess000_run000,43,43,ota/exp0_000043_rxg20_0_fulltrim.cfile,reference/signalout_000043_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000043
exp0_000043_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000043,exp000_sess000_run000,43,43,ota/exp0_000043_rxg20_1_fulltrim.cfile,reference/signalout_000043_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000043
exp0_000043_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000043,exp000_sess000_run000,43,43,ota/exp0_000043_rxg20_1_fulltrim.cfile,reference/signalout_000043_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000043
exp0_000043_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000043,exp000_sess000_run000,43,43,ota/exp0_000043_rxg20_1_fulltrim.cfile,reference/signalout_000043_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000043
exp0_000043_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000043,exp000_sess000_run000,43,43,ota/exp0_000043_rxg20_1_fulltrim.cfile,reference/signalout_000043_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000043
exp0_000044_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000044,exp000_sess000_run000,44,44,ota/exp0_000044_rxg20_0_fulltrim.cfile,reference/signalout_000044_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000044
exp0_000044_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000044,exp000_sess000_run000,44,44,ota/exp0_000044_rxg20_0_fulltrim.cfile,reference/signalout_000044_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000044
exp0_000044_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000044,exp000_sess000_run000,44,44,ota/exp0_000044_rxg20_0_fulltrim.cfile,reference/signalout_000044_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000044
exp0_000044_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000044,exp000_sess000_run000,44,44,ota/exp0_000044_rxg20_0_fulltrim.cfile,reference/signalout_000044_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000044
exp0_000044_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000044,exp000_sess000_run000,44,44,ota/exp0_000044_rxg20_1_fulltrim.cfile,reference/signalout_000044_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000044
exp0_000044_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000044,exp000_sess000_run000,44,44,ota/exp0_000044_rxg20_1_fulltrim.cfile,reference/signalout_000044_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000044
exp0_000044_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000044,exp000_sess000_run000,44,44,ota/exp0_000044_rxg20_1_fulltrim.cfile,reference/signalout_000044_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000044
exp0_000044_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000044,exp000_sess000_run000,44,44,ota/exp0_000044_rxg20_1_fulltrim.cfile,reference/signalout_000044_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000044
exp0_000045_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000045,exp000_sess000_run000,45,45,ota/exp0_000045_rxg20_0_fulltrim.cfile,reference/signalout_000045_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000045
exp0_000045_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000045,exp000_sess000_run000,45,45,ota/exp0_000045_rxg20_0_fulltrim.cfile,reference/signalout_000045_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000045
exp0_000045_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000045,exp000_sess000_run000,45,45,ota/exp0_000045_rxg20_0_fulltrim.cfile,reference/signalout_000045_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000045
exp0_000045_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000045,exp000_sess000_run000,45,45,ota/exp0_000045_rxg20_0_fulltrim.cfile,reference/signalout_000045_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000045
exp0_000045_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000045,exp000_sess000_run000,45,45,ota/exp0_000045_rxg20_1_fulltrim.cfile,reference/signalout_000045_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000045
exp0_000045_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000045,exp000_sess000_run000,45,45,ota/exp0_000045_rxg20_1_fulltrim.cfile,reference/signalout_000045_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000045
exp0_000045_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000045,exp000_sess000_run000,45,45,ota/exp0_000045_rxg20_1_fulltrim.cfile,reference/signalout_000045_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000045
exp0_000045_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000045,exp000_sess000_run000,45,45,ota/exp0_000045_rxg20_1_fulltrim.cfile,reference/signalout_000045_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000045
exp0_000046_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000046,exp000_sess000_run000,46,46,ota/exp0_000046_rxg20_0_fulltrim.cfile,reference/signalout_000046_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000046
exp0_000046_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000046,exp000_sess000_run000,46,46,ota/exp0_000046_rxg20_0_fulltrim.cfile,reference/signalout_000046_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000046
exp0_000046_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000046,exp000_sess000_run000,46,46,ota/exp0_000046_rxg20_0_fulltrim.cfile,reference/signalout_000046_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000046
exp0_000046_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000046,exp000_sess000_run000,46,46,ota/exp0_000046_rxg20_0_fulltrim.cfile,reference/signalout_000046_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000046
exp0_000046_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000046,exp000_sess000_run000,46,46,ota/exp0_000046_rxg20_1_fulltrim.cfile,reference/signalout_000046_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000046
exp0_000046_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000046,exp000_sess000_run000,46,46,ota/exp0_000046_rxg20_1_fulltrim.cfile,reference/signalout_000046_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000046
exp0_000046_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000046,exp000_sess000_run000,46,46,ota/exp0_000046_rxg20_1_fulltrim.cfile,reference/signalout_000046_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000046
exp0_000046_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000046,exp000_sess000_run000,46,46,ota/exp0_000046_rxg20_1_fulltrim.cfile,reference/signalout_000046_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000046
exp0_000047_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000047,exp000_sess000_run000,47,47,ota/exp0_000047_rxg20_0_fulltrim.cfile,reference/signalout_000047_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000047
exp0_000047_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000047,exp000_sess000_run000,47,47,ota/exp0_000047_rxg20_0_fulltrim.cfile,reference/signalout_000047_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000047
exp0_000047_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000047,exp000_sess000_run000,47,47,ota/exp0_000047_rxg20_0_fulltrim.cfile,reference/signalout_000047_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000047
exp0_000047_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000047,exp000_sess000_run000,47,47,ota/exp0_000047_rxg20_0_fulltrim.cfile,reference/signalout_000047_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000047
exp0_000047_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000047,exp000_sess000_run000,47,47,ota/exp0_000047_rxg20_1_fulltrim.cfile,reference/signalout_000047_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000047
exp0_000047_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000047,exp000_sess000_run000,47,47,ota/exp0_000047_rxg20_1_fulltrim.cfile,reference/signalout_000047_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000047
exp0_000047_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000047,exp000_sess000_run000,47,47,ota/exp0_000047_rxg20_1_fulltrim.cfile,reference/signalout_000047_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000047
exp0_000047_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000047,exp000_sess000_run000,47,47,ota/exp0_000047_rxg20_1_fulltrim.cfile,reference/signalout_000047_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000047
exp0_000048_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000048,exp000_sess000_run000,48,48,ota/exp0_000048_rxg20_0_fulltrim.cfile,reference/signalout_000048_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000048
exp0_000048_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000048,exp000_sess000_run000,48,48,ota/exp0_000048_rxg20_0_fulltrim.cfile,reference/signalout_000048_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000048
exp0_000048_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000048,exp000_sess000_run000,48,48,ota/exp0_000048_rxg20_0_fulltrim.cfile,reference/signalout_000048_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000048
exp0_000048_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000048,exp000_sess000_run000,48,48,ota/exp0_000048_rxg20_0_fulltrim.cfile,reference/signalout_000048_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000048
exp0_000048_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000048,exp000_sess000_run000,48,48,ota/exp0_000048_rxg20_1_fulltrim.cfile,reference/signalout_000048_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000048
exp0_000048_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000048,exp000_sess000_run000,48,48,ota/exp0_000048_rxg20_1_fulltrim.cfile,reference/signalout_000048_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000048
exp0_000048_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000048,exp000_sess000_run000,48,48,ota/exp0_000048_rxg20_1_fulltrim.cfile,reference/signalout_000048_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000048
exp0_000048_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000048,exp000_sess000_run000,48,48,ota/exp0_000048_rxg20_1_fulltrim.cfile,reference/signalout_000048_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000048
exp0_000049_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000049,exp000_sess000_run000,49,49,ota/exp0_000049_rxg20_0_fulltrim.cfile,reference/signalout_000049_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000049
exp0_000049_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000049,exp000_sess000_run000,49,49,ota/exp0_000049_rxg20_0_fulltrim.cfile,reference/signalout_000049_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000049
exp0_000049_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000049,exp000_sess000_run000,49,49,ota/exp0_000049_rxg20_0_fulltrim.cfile,reference/signalout_000049_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000049
exp0_000049_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000049,exp000_sess000_run000,49,49,ota/exp0_000049_rxg20_0_fulltrim.cfile,reference/signalout_000049_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000049
exp0_000049_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000049,exp000_sess000_run000,49,49,ota/exp0_000049_rxg20_1_fulltrim.cfile,reference/signalout_000049_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000049
exp0_000049_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000049,exp000_sess000_run000,49,49,ota/exp0_000049_rxg20_1_fulltrim.cfile,reference/signalout_000049_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000049
exp0_000049_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000049,exp000_sess000_run000,49,49,ota/exp0_000049_rxg20_1_fulltrim.cfile,reference/signalout_000049_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000049
exp0_000049_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000049,exp000_sess000_run000,49,49,ota/exp0_000049_rxg20_1_fulltrim.cfile,reference/signalout_000049_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000049
exp0_000050_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000050,exp000_sess000_run000,50,50,ota/exp0_000050_rxg20_0_fulltrim.cfile,reference/signalout_000050_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000050
exp0_000050_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000050,exp000_sess000_run000,50,50,ota/exp0_000050_rxg20_0_fulltrim.cfile,reference/signalout_000050_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000050
exp0_000050_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000050,exp000_sess000_run000,50,50,ota/exp0_000050_rxg20_0_fulltrim.cfile,reference/signalout_000050_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000050
exp0_000050_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000050,exp000_sess000_run000,50,50,ota/exp0_000050_rxg20_0_fulltrim.cfile,reference/signalout_000050_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000050
exp0_000050_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000050,exp000_sess000_run000,50,50,ota/exp0_000050_rxg20_1_fulltrim.cfile,reference/signalout_000050_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000050
exp0_000050_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000050,exp000_sess000_run000,50,50,ota/exp0_000050_rxg20_1_fulltrim.cfile,reference/signalout_000050_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000050
exp0_000050_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000050,exp000_sess000_run000,50,50,ota/exp0_000050_rxg20_1_fulltrim.cfile,reference/signalout_000050_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000050
exp0_000050_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000050,exp000_sess000_run000,50,50,ota/exp0_000050_rxg20_1_fulltrim.cfile,reference/signalout_000050_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000050
exp0_000051_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000051,exp000_sess000_run000,51,51,ota/exp0_000051_rxg20_0_fulltrim.cfile,reference/signalout_000051_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000051
exp0_000051_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000051,exp000_sess000_run000,51,51,ota/exp0_000051_rxg20_0_fulltrim.cfile,reference/signalout_000051_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000051
exp0_000051_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000051,exp000_sess000_run000,51,51,ota/exp0_000051_rxg20_0_fulltrim.cfile,reference/signalout_000051_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000051
exp0_000051_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000051,exp000_sess000_run000,51,51,ota/exp0_000051_rxg20_0_fulltrim.cfile,reference/signalout_000051_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000051
exp0_000051_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000051,exp000_sess000_run000,51,51,ota/exp0_000051_rxg20_1_fulltrim.cfile,reference/signalout_000051_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000051
exp0_000051_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000051,exp000_sess000_run000,51,51,ota/exp0_000051_rxg20_1_fulltrim.cfile,reference/signalout_000051_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000051
exp0_000051_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000051,exp000_sess000_run000,51,51,ota/exp0_000051_rxg20_1_fulltrim.cfile,reference/signalout_000051_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000051
exp0_000051_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000051,exp000_sess000_run000,51,51,ota/exp0_000051_rxg20_1_fulltrim.cfile,reference/signalout_000051_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000051
exp0_000052_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000052,exp000_sess000_run000,52,52,ota/exp0_000052_rxg20_0_fulltrim.cfile,reference/signalout_000052_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000052
exp0_000052_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000052,exp000_sess000_run000,52,52,ota/exp0_000052_rxg20_0_fulltrim.cfile,reference/signalout_000052_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000052
exp0_000052_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000052,exp000_sess000_run000,52,52,ota/exp0_000052_rxg20_0_fulltrim.cfile,reference/signalout_000052_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000052
exp0_000052_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000052,exp000_sess000_run000,52,52,ota/exp0_000052_rxg20_0_fulltrim.cfile,reference/signalout_000052_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000052
exp0_000052_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000052,exp000_sess000_run000,52,52,ota/exp0_000052_rxg20_1_fulltrim.cfile,reference/signalout_000052_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000052
exp0_000052_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000052,exp000_sess000_run000,52,52,ota/exp0_000052_rxg20_1_fulltrim.cfile,reference/signalout_000052_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000052
exp0_000052_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000052,exp000_sess000_run000,52,52,ota/exp0_000052_rxg20_1_fulltrim.cfile,reference/signalout_000052_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000052
exp0_000052_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000052,exp000_sess000_run000,52,52,ota/exp0_000052_rxg20_1_fulltrim.cfile,reference/signalout_000052_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000052
exp0_000053_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000053,exp000_sess000_run000,53,53,ota/exp0_000053_rxg20_0_fulltrim.cfile,reference/signalout_000053_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000053
exp0_000053_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000053,exp000_sess000_run000,53,53,ota/exp0_000053_rxg20_0_fulltrim.cfile,reference/signalout_000053_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000053
